20200811 111300;2.97610000;2.97610000;2.97610000;2.97610000;7.75000000
20200811 111400;2.97560000;2.97610000;2.95600000;2.95600000;650.93000000
20200811 111500;2.96150000;2.96150000;2.96150000;2.96150000;3.45000000
20200811 111600;2.95600000;2.95600000;2.95600000;2.95600000;83.00000000
20200811 111700;2.95600000;2.95600000;2.95600000;2.95600000;0.00000000
20200811 111800;2.97620000;2.97620000;2.97620000;2.97620000;61.98000000
20200811 111900;2.95000000;2.95000000;2.95000000;2.95000000;58.68000000
20200811 112000;2.95000000;2.95000000;2.95000000;2.95000000;0.00000000
20200811 112100;2.95000000;2.95000000;2.95000000;2.95000000;159.14000000
20200811 112200;2.95000000;2.95000000;2.95000000;2.95000000;0.00000000
20200811 112300;2.95000000;2.95000000;2.95000000;2.95000000;0.00000000
20200811 112400;2.95000000;2.95000000;2.95000000;2.95000000;0.00000000
20200811 112500;2.96000000;2.96000000;2.96000000;2.96000000;3.59000000
20200811 112600;2.96000000;2.96000000;2.96000000;2.96000000;0.00000000
20200811 112700;2.96000000;2.96000000;2.96000000;2.96000000;0.00000000
20200811 112800;2.97540000;2.97550000;2.97540000;2.97550000;472.00000000
20200811 112900;2.97470000;2.97470000;2.97470000;2.97470000;9.62000000
20200811 113000;2.97000000;2.97000000;2.96010000;2.96010000;23.21000000
20200811 113100;2.97510000;2.97620000;2.96000000;2.97620000;1275.20000000
20200811 113200;2.97620000;2.97620000;2.97610000;2.97620000;346.13000000
20200811 113300;2.97620000;3.00000000;2.97620000;3.00000000;3434.52000000
20200811 113400;3.00370000;3.03760000;3.00370000;3.01150000;231.17000000
20200811 113500;3.03760000;3.03760000;3.03760000;3.03760000;100.00000000
20200811 113600;3.03760000;3.03760000;3.00940000;3.01000000;288.54000000
20200811 113700;3.01280000;3.10000000;3.01280000;3.05020000;191.26000000
20200811 113800;3.05020000;3.05020000;3.05020000;3.05020000;19.70000000
20200811 113900;3.05020000;3.05020000;3.05020000;3.05020000;0.00000000
20200811 114000;3.05020000;3.05020000;3.05020000;3.05020000;0.00000000
20200811 114100;3.05020000;3.05020000;3.05020000;3.05020000;0.00000000
20200811 114200;3.05020000;3.05020000;3.05020000;3.05020000;140.97000000
20200811 114300;3.05020000;3.05020000;3.05020000;3.05020000;0.00000000
20200811 114400;3.05020000;3.05020000;3.05020000;3.05020000;0.00000000
20200811 114500;3.04020000;3.07770000;3.02730000;3.02730000;1267.66000000
20200811 114600;3.02730000;3.02730000;3.02730000;3.02730000;0.00000000
20200811 114700;3.05000000;3.05000000;3.05000000;3.05000000;229.50000000
20200811 114800;3.05000000;3.05000000;3.05000000;3.05000000;0.00000000
20200811 114900;3.03060000;3.04360000;3.03060000;3.04360000;45.48000000
20200811 115000;3.04360000;3.04360000;3.04360000;3.04360000;0.00000000
20200811 115100;3.04260000;3.05340000;3.04260000;3.05340000;347.00000000
20200811 115200;3.05340000;3.05340000;3.05340000;3.05340000;0.00000000
20200811 115300;3.04800000;3.04800000;3.04800000;3.04800000;539.35000000
20200811 115400;3.04800000;3.04800000;3.04800000;3.04800000;0.00000000
20200811 115500;3.04540000;3.04980000;3.04540000;3.04980000;159.47000000
20200811 115600;3.04540000;3.04540000;3.03880000;3.03880000;19.24000000
20200811 115700;3.03880000;3.03880000;3.03880000;3.03880000;25.00000000
20200811 115800;3.04980000;3.04980000;3.04980000;3.04980000;3.93000000
20200811 115900;3.04960000;3.04970000;3.04960000;3.04970000;126.74000000
20200811 120000;3.04970000;3.04970000;3.04970000;3.04970000;0.00000000
20200811 120100;3.04970000;3.06660000;3.04970000;3.06650000;84.50000000
20200811 120200;3.04880000;3.10170000;3.04880000;3.10170000;4112.57000000
20200811 120300;3.11090000;3.14480000;3.11090000;3.14480000;1715.42000000
20200811 120400;3.14480000;3.19580000;3.13390000;3.17510000;7441.59000000
20200811 120500;3.17700000;3.20000000;3.15920000;3.20000000;3918.21000000
20200811 120600;3.18080000;3.28650000;3.18050000;3.25000000;4079.66000000
20200811 120700;3.24910000;3.30000000;3.24910000;3.29990000;2294.57000000
20200811 120800;3.30000000;3.30770000;3.27460000;3.30000000;3745.26000000
20200811 120900;3.30120000;3.32780000;3.30000000;3.30610000;10950.02000000
20200811 121000;3.31270000;3.31270000;3.30000000;3.30000000;4181.33000000
20200811 121100;3.30000000;3.32900000;3.21190000;3.23290000;10983.33000000
20200811 121200;3.20890000;3.20890000;3.17700000;3.17710000;9500.60000000
20200811 121300;3.17710000;3.18290000;3.16240000;3.16240000;927.42000000
20200811 121400;3.16260000;3.23520000;3.16260000;3.22180000;776.69000000
20200811 121500;3.22180000;3.22490000;3.20530000;3.21570000;614.75000000
